longitude,latitude,time,station_id,PeakPeriod,PeakDirection,UpcrossPeriod,SignificantWaveHeight,Hmax,SeaTemperature,MeanCurSpeed,MeanCurDirTo
degrees_east,degrees_north,UTC,,s,degrees_true,s,cm,cm,degree_C,m/s,degrees_true
-10.094833,52.282333,2021-12-16T10:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T10:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T10:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T10:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:00:00Z,Brandon Bay,14.29,303.12088,9.28,176.0,262.0,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:30:00Z,Brandon Bay,14.29,301.1868,9.54,175.0,260.0,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T11:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T12:00:00Z,Brandon Bay,14.29,304.1758,9.71,180.0,255.0,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T12:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T12:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T12:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T12:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T12:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T12:30:00Z,Brandon Bay,14.29,305.23077,9.41,178.0,284.0,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T12:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T12:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T12:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T12:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T12:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T13:00:00Z,Brandon Bay,14.29,303.73627,9.32,185.0,314.0,10.57,NaN,NaN
-10.094833,52.282333,2021-12-16T13:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T13:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T13:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T13:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T13:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T13:30:00Z,Brandon Bay,14.29,306.9011,10.02,195.0,284.0,10.57,NaN,NaN
-10.094833,52.282333,2021-12-16T13:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.61,NaN,NaN
-10.094833,52.282333,2021-12-16T13:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.61,NaN,NaN
-10.094833,52.282333,2021-12-16T13:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.61,NaN,NaN
-10.094833,52.282333,2021-12-16T13:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.61,NaN,NaN
-10.094833,52.282333,2021-12-16T13:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.61,NaN,NaN
-10.094833,52.282333,2021-12-16T14:00:00Z,Brandon Bay,14.29,303.91208,9.87,179.0,282.0,10.61,NaN,NaN
-10.094833,52.282333,2021-12-16T14:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T14:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T14:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T14:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T14:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T14:30:00Z,Brandon Bay,13.33,304.35165,9.85,186.0,275.0,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T14:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T14:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T14:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T14:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T14:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T15:00:00Z,Brandon Bay,14.29,301.8901,9.41,161.0,229.0,10.57,NaN,NaN
-10.094833,52.282333,2021-12-16T15:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T15:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.57,NaN,NaN
-10.094833,52.282333,2021-12-16T15:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.57,NaN,NaN
-10.094833,52.282333,2021-12-16T15:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.57,NaN,NaN
-10.094833,52.282333,2021-12-16T15:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.57,NaN,NaN
-10.094833,52.282333,2021-12-16T15:30:00Z,Brandon Bay,14.29,303.2088,9.58,170.0,300.0,10.57,NaN,NaN
-10.094833,52.282333,2021-12-16T15:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T15:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T15:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T15:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T15:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T16:00:00Z,Brandon Bay,14.29,302.41757,9.36,153.0,253.0,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T16:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T16:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T16:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.53,NaN,NaN
-10.094833,52.282333,2021-12-16T16:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T16:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T16:30:00Z,Brandon Bay,14.29,303.03296,9.06,152.0,259.0,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T16:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T16:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T16:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T16:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.49,NaN,NaN
-10.094833,52.282333,2021-12-16T16:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.45,NaN,NaN
-10.094833,52.282333,2021-12-16T17:00:00Z,Brandon Bay,14.29,305.67032,9.7,160.0,252.0,10.45,NaN,NaN
-10.094833,52.282333,2021-12-16T17:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.45,NaN,NaN
-10.094833,52.282333,2021-12-16T17:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.45,NaN,NaN
-10.094833,52.282333,2021-12-16T17:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.45,NaN,NaN
-10.094833,52.282333,2021-12-16T17:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.45,NaN,NaN
-10.094833,52.282333,2021-12-16T17:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.45,NaN,NaN
-10.094833,52.282333,2021-12-16T17:30:00Z,Brandon Bay,14.29,306.63736,9.57,154.0,220.0,10.45,NaN,NaN
-10.094833,52.282333,2021-12-16T17:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T17:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.36,NaN,NaN
-10.094833,52.282333,2021-12-16T17:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T17:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T17:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:00:00Z,Brandon Bay,14.29,303.73627,9.31,142.0,227.0,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:30:00Z,Brandon Bay,14.29,304.96704,9.81,157.0,239.0,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T18:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.4,NaN,NaN
-10.094833,52.282333,2021-12-16T19:00:00Z,Brandon Bay,14.29,302.15384,9.1,138.0,219.0,10.36,NaN,NaN
-10.094833,52.282333,2021-12-16T19:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.36,NaN,NaN
-10.094833,52.282333,2021-12-16T19:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.36,NaN,NaN
-10.094833,52.282333,2021-12-16T19:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.36,NaN,NaN
-10.094833,52.282333,2021-12-16T19:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.36,NaN,NaN
-10.094833,52.282333,2021-12-16T19:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.36,NaN,NaN
-10.094833,52.282333,2021-12-16T19:30:00Z,Brandon Bay,13.33,306.1099,9.23,146.0,241.0,10.36,NaN,NaN
-10.094833,52.282333,2021-12-16T19:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.36,NaN,NaN
-10.094833,52.282333,2021-12-16T19:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.32,NaN,NaN
-10.094833,52.282333,2021-12-16T19:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.32,NaN,NaN
-10.094833,52.282333,2021-12-16T19:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.32,NaN,NaN
-10.094833,52.282333,2021-12-16T19:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.32,NaN,NaN
-10.094833,52.282333,2021-12-16T20:00:00Z,Brandon Bay,13.33,306.46155,10.05,160.0,238.0,10.32,NaN,NaN
-10.094833,52.282333,2021-12-16T20:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.32,NaN,NaN
-10.094833,52.282333,2021-12-16T20:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.32,NaN,NaN
-10.094833,52.282333,2021-12-16T20:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.32,NaN,NaN
-10.094833,52.282333,2021-12-16T20:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T20:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T20:30:00Z,Brandon Bay,14.29,299.7802,9.68,147.0,213.0,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T20:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T20:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T20:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T20:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T20:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:00:00Z,Brandon Bay,14.29,303.91208,9.74,154.0,238.0,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:30:00Z,Brandon Bay,13.33,306.63736,8.68,123.0,197.0,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T21:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:00:00Z,Brandon Bay,14.29,304.52747,9.52,144.0,293.0,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:30:00Z,Brandon Bay,14.29,306.02197,9.39,136.0,219.0,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T22:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T23:00:00Z,Brandon Bay,12.5,305.58243,8.87,122.0,194.0,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T23:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T23:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T23:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T23:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T23:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T23:30:00Z,Brandon Bay,13.33,302.06595,9.14,136.0,237.0,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T23:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-16T23:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-16T23:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-16T23:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-16T23:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T00:00:00Z,Brandon Bay,13.33,305.58243,9.1,129.0,201.0,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T00:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T00:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T00:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-17T00:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T00:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T00:30:00Z,Brandon Bay,13.33,304.96704,8.91,127.0,165.0,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T00:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T00:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T00:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.28,NaN,NaN
-10.094833,52.282333,2021-12-17T00:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T00:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T01:00:00Z,Brandon Bay,13.33,306.989,9.39,138.0,206.0,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T01:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T01:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T01:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.24,NaN,NaN
-10.094833,52.282333,2021-12-17T01:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T01:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T01:30:00Z,Brandon Bay,11.76,304.7912,9.01,123.0,209.0,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T01:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T01:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T01:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T01:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.16,NaN,NaN
-10.094833,52.282333,2021-12-17T01:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:00:00Z,Brandon Bay,13.33,301.27472,9.19,125.0,197.0,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:30:00Z,Brandon Bay,13.33,307.86813,8.88,118.0,191.0,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T02:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T03:00:00Z,Brandon Bay,12.5,304.1758,8.55,119.0,200.0,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T03:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.2,NaN,NaN
-10.094833,52.282333,2021-12-17T03:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.16,NaN,NaN
-10.094833,52.282333,2021-12-17T03:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.16,NaN,NaN
-10.094833,52.282333,2021-12-17T03:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.16,NaN,NaN
-10.094833,52.282333,2021-12-17T03:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.16,NaN,NaN
-10.094833,52.282333,2021-12-17T03:30:00Z,Brandon Bay,13.33,305.84616,8.78,117.0,182.0,10.11,NaN,NaN
-10.094833,52.282333,2021-12-17T03:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.16,NaN,NaN
-10.094833,52.282333,2021-12-17T03:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.11,NaN,NaN
-10.094833,52.282333,2021-12-17T03:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.11,NaN,NaN
-10.094833,52.282333,2021-12-17T03:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.11,NaN,NaN
-10.094833,52.282333,2021-12-17T03:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,10.11,NaN,NaN
-10.094833,52.282333,2021-12-17T04:00:00Z,Brandon Bay,12.5,304.87912,8.44,108.0,167.0,10.11,NaN,NaN
