Latitude;Longitude
-22.520935;-44.7143141
-22.5208457;-44.7139806
-22.5206981;-44.7136424
-22.5205679;-44.713232
-22.5204267;-44.7127055
-22.52027;-44.7117943
-22.520021;-44.7114955
-22.5199432;-44.7106948
-22.5197553;-44.7102296
-22.5196245;-44.7099679
-22.5195319;-44.7097527
-22.5194544;-44.7096045
-22.5194011;-44.7095723
-22.519387;-44.7092682
-22.5192536;-44.7088944
-22.5190948;-44.7083652
-22.5188055;-44.7082309
-22.5187304;-44.707569
-22.518356;-44.7069105
-22.517977;-44.7064308
-22.5177049;-44.7062649
-22.5176108;-44.7057671
-22.51732850000001;-44.7049531
-22.5168646;-44.7040768
-22.5164031;-44.7039942
-22.5163625;-44.7037949
-22.5162597;-44.7037129
-22.5162101;-44.7031194
-22.5158492;-44.7024547
-22.5154636;-44.702376
-22.5154219;-44.7016816
-22.515034;-44.701515
-22.5149409;-44.7007686
-22.5145333;-44.7004983
-22.5143603;-44.7000497
-22.5140934;-44.699971
-22.5140492;-44.6999021
-22.5140049;-44.6999002
-22.5140031;-44.6998288
-22.5139573;-44.6995244
-22.513781;-44.6992116
-22.5136059;-44.6986153
-22.5132807;-44.6984364
-22.5131831;-44.6977919
-22.5128936;-44.6975685
-22.5128033;-44.6963759
-22.512361;-44.6953453
-22.5120058;-44.6947652
-22.5118276;-44.6940953
-22.5116527;-44.6940906
-22.5116515;-44.6938541
-22.5115875;-44.6937933
-22.51156960000001;-44.6933516
-22.5114393;-44.6930949
-22.5113635;-44.6926812
-22.5112391;-44.6921696
-22.5110701;-44.6917871
-22.5109687;-44.6910621
-22.5107563;-44.6903189
-22.5105331;-44.6895466
-22.5102929;-44.6889244
-22.5101047;-44.6884185
-22.5099403;-44.6879864
-22.5097999;-44.6877618
-22.5097331;-44.6874993
-22.5096429;-44.6865333
-22.50926610000001;-44.6860597
-22.5090952;-44.6853619
-22.508825;-44.6848368
-22.50863160000001;-44.6847561
-22.5086025;-44.6842043
-22.50840390000001;-44.6838451
-22.5082578;-44.6836449
-22.50818080000001;-44.6819483
-22.507535;-44.6813372
-22.5072982;-44.6810763
-22.5072015;-44.6800096
-22.5067678;-44.6796699
-22.5066243;-44.6790891
-22.5063762;-44.6785867
-22.506161;-44.6782297
-22.5060046;-44.6769419
-22.5054406;-44.6761032
-22.5050776;-44.6750623
-22.5046192;-44.6748866
-22.5045418;-44.6736564
-22.504;-44.6729015
-22.5036786;-44.6720879
-22.5033229;-44.6689203
-22.501938;-44.6688434
-22.5019062;-44.6688237
-22.5018983;-44.6687552
-22.5018661;-44.6679658
-22.5015216;-44.6672302
-22.5011906;-44.6670043
-22.5010883;-44.6667416
-22.50097780000001;-44.6661343
-22.5007069;-44.6652019
-22.5003051;-44.6645366
-22.5000262;-44.6637708
-22.4996714;-44.6634481
-22.4995213;-44.6632671
-22.499429;-44.6630876
-22.4993163;-44.662952
-22.4992211;-44.6628415
-22.4991414;-44.6628115
-22.4991167;-44.6626717
-22.4989991;-44.6624424
-22.4987733;-44.6622934
-22.4985953;-44.6620423
-22.4982896;-44.6619439
-22.4981715;-44.6610807
-22.4970787;-44.6607791
-22.4966954;-44.6602378
-22.4960235;-44.6601297
-22.495904;-44.6600313
-22.4957909;-44.6599092
-22.4956672;-44.6597424
-22.4955218;-44.6597082
-22.495492;-44.6595567
-22.4953867;-44.6594792
-22.4953266;-44.6593091
-22.495218;-44.6591013
-22.495112;-44.6588555
-22.4950055;-44.658578
-22.4948995;-44.6579942
-22.4946755;-44.6579198
-22.4946492;-44.6576585
-22.4945302;-44.6575704
-22.4944816;-44.6574508
-22.4944146;-44.6572373
-22.4942692;-44.6571868
-22.4942351;-44.6570986
-22.4941712;-44.6570588
-22.4941385;-44.6569125
-22.494011;-44.656796
-22.4938973;-44.6566579
-22.493758;-44.6565148
-22.4935934;-44.6564426
-22.493502;-44.6563151
-22.4933337;-44.6561568
-22.4931388;-44.6560253
-22.4929879;-44.6559003
-22.4928577;-44.6558399
-22.49281;-44.6557079
-22.4927112;-44.6555466
-22.4925954;-44.6553429
-22.4924928;-44.6552983
-22.492469;-44.6550432
-22.492368;-44.6547803
-22.4923015;-44.6546271
-22.4922794;-44.6544942
-22.4922656;-44.6542871
-22.4922631;-44.6539767
-22.4922644;-44.6537179
-22.4922748;-44.6527839
-22.4923116;-44.6526966
-22.492315;-44.6520582
-22.4923363;-44.6518171
-22.4923565;-44.6517749
-22.4923574;-44.6515435
-22.4923787;-44.6512639
-22.4924207;-44.6512551
-22.4924229;-44.6510272
-22.4924758;-44.6508249
-22.4925441;-44.6506262
-22.4926248;-44.6505775
-22.4926533;-44.6503467
-22.4927695;-44.6501919
-22.4928692;-44.6499141
-22.4930647;-44.6490466
-22.4937031;-44.6485107
-22.4940988;-44.6481281
-22.494366;-44.6472133
-22.4950419;-44.6471554
-22.4950794;-44.6468335
-22.4953023;-44.6467986
-22.4953205;-44.6466321
-22.4954164;-44.6463169
-22.4955705;-44.6460085
-22.495745;-44.6454973
-22.4959978;-44.6446051
-22.4964192;-44.6440619
-22.4966809;-44.6430509
-22.4971602;-44.6425041
-22.4974256;-44.6419841
-22.4976779;-44.6413096
-22.4979997;-44.6411692
-22.4980648;-44.640374
-22.4984392;-44.6393058
-22.4989504;-44.6392895
-22.4989566;-44.638301
-22.4994262;-44.6382804
-22.4994355;-44.6376192
-22.4997396;-44.6375982
-22.4997484;-44.6368891
-22.5000521;-44.6365441
-22.500199;-44.6361006
-22.5003704;-44.635181
-22.5007192;-44.6345773
-22.5009447;-44.6343317
-22.501036;-44.6339705
-22.5011703;-44.6337735
-22.501244;-44.6323128
-22.5017904;-44.6313864
-22.5021365;-44.6303035
-22.502541;-44.6294158
-22.50287270000001;-44.6285704
-22.5031868;-44.6281824
-22.5033309;-44.6278492
-22.5034581;-44.6269495
-22.5038015;-44.6265334
-22.50397570000001;-44.6262777
-22.5040603;-44.6256982
-22.5042207;-44.6256633
-22.5042302;-44.6255644
-22.504247;-44.6255148
-22.5042538;-44.625353
-22.5042848;-44.6251739
-22.504319;-44.6249832
-22.5043472;-44.6247211
-22.5043777;-44.6244881
-22.5043939;-44.6243512
-22.5044005;-44.6240787
-22.5044083;-44.6238607
-22.5044119;-44.6233839
-22.5044149;-44.6227738
-22.5044233;-44.6227227
-22.5044239;-44.6220655
-22.5044341;-44.6213602
-22.5044449;-44.6210351
-22.5044508;-44.6203331
-22.5044574;-44.6202601
-22.5044591;-44.6197382
-22.5044712;-44.6192133
-22.5044766;-44.6190922
-22.5044778;-44.6188975
-22.5044796;-44.6186475
-22.504482;-44.6183135
-22.50448640000001;-44.617961
-22.504491;-44.6171456
-22.5045084;-44.6161722
-22.504521;-44.6158762
-22.5045248;-44.6151838
-22.5045337;-44.6137291
-22.50455240000001;-44.6130809
-22.5045608;-44.6127615
-22.5045637;-44.6113833
-22.5045857;-44.61041
-22.5046013;-44.6098576
-22.5046066;-44.6094958
-22.5046161;-44.6091341
-22.5046255;-44.6086518
-22.5046326;-44.6078836
-22.5046528;-44.6064815
-22.5046796;-44.6048862
-22.5046791;-44.6038584
-22.5046788;-44.6025501
-22.5047001;-44.6017375
-22.5047134;-44.6009928
-22.5047226;-44.6008749
-22.5047245;-44.6007569
-22.5047264;-44.5984697
-22.504756;-44.598275
-22.5047586;-44.5977469
-22.5047654;-44.597691
-22.504766;-44.5974963
-22.5047683;-44.5969123
-22.504775;-44.5967176
-22.5047772;-44.5962407
-22.5047827;-44.5955862
-22.5047831;-44.5955562
-22.504783;-44.5951604
-22.5047697;-44.5951185
-22.5047683;-44.594752
-22.5047387;-44.5944097
-22.5046825;-44.5940731
-22.5046082;-44.5937948
-22.5045339;-44.5934958
-22.504436;-44.5931825
-22.5043185;-44.5930988
-22.5042812;-44.5928762
-22.504182;-44.5925362
-22.5040054;-44.5922532
-22.5038382;-44.5919751
-22.503659;-44.591588
-22.5033748;-44.5913535
-22.5031919;-44.5905765
-22.5026081;-44.5903652
-22.5024428;-44.5901567
-22.502289;-44.5897826
-22.502049;-44.5894407
-22.5018908;-44.5891597
-22.5017856;-44.5891066
-22.501771;-44.5888658
-22.5017049;-44.5885072
-22.501645;-44.588345
-22.5016286;-44.5880707
-22.5016008;-44.5872575
-22.5015182;-44.5863208
-22.5014306;-44.5854402
-22.5013515;-44.5853905
-22.501347;-44.5836959
-22.5011989;-44.5832687
-22.5011616;-44.5828699
-22.5011129;-44.5824462
-22.5010471;-44.5820492
-22.5009389;-44.5817362
-22.5008219;-44.5814274
-22.5006785;-44.5812072
-22.5005456;-44.5810361
-22.5004262;-44.5808274
-22.5002546;-44.5806933
-22.5001443;-44.5806821
-22.5001349;-44.5803089
-22.4998218;-44.5798525
-22.4994273;-44.5795357
-22.499161;-44.5791027
-22.498804;-44.5787601
-22.4985365;-44.5786164
-22.4984411;-44.5783303
-22.4982872;-44.5783126
-22.4982777;-44.5782726
-22.4982562;-44.5778202
-22.4980575;-44.5773817
-22.4978845;-44.5765793
-22.4975789;-44.5763391
-22.4974882;-44.5760068
-22.4973628;-44.5756562
-22.4972305;-44.5752413
-22.4970761;-44.5747434
-22.4968909;-44.5744301
-22.4967757;-44.573883
-22.4965744;-44.5729407
-22.4962406;-44.5724177
-22.4960492;-44.5720066
-22.4958755;-44.5716174
-22.4957176;-44.5715874
-22.4957051;-44.5708942
-22.4954662;-44.5704115
-22.4953136;-44.5701483
-22.4952189;-44.5691756
-22.4948503;-44.5688105
-22.4947094;-44.5683322
-22.4944947;-44.567908
-22.4943223;-44.5675368
-22.494148;-44.5669925
-22.4939425;-44.5659722
-22.4935651;-44.5657973
-22.4935003;-44.5651177
-22.4932442;-44.5650269
-22.4932089;-44.5642393
-22.4928972;-44.5640893
-22.4928281;-44.5639783
-22.4927693;-44.5638876
-22.4927214;-44.5637138
-22.4926046;-44.5635969
-22.4925063;-44.562631
-22.4917791;-44.5624351
-22.4916283;-44.5622856
-22.4915132;-44.5618328
-22.4911723;-44.5618005
-22.491148;-44.5616829
-22.4910575;-44.5612405
-22.4907174;-44.5612339
-22.4907124;-44.5610833
-22.4905985;-44.5609326
-22.4904846;-44.5608283
-22.4904058;-44.5606004
-22.4902554;-44.5602063
-22.4900433;-44.5599654
-22.4899626;-44.5596862
-22.4898726;-44.559489
-22.4898108;-44.5593709
-22.4897866;-44.5591809
-22.4897476;-44.5590867
-22.4897282;-44.5588726
-22.489706;-44.5586411
-22.4896883;-44.5586014
-22.4896856;-44.5584073
-22.4896726;-44.5575868
-22.4896178;-44.5564011
-22.4895479;-44.5554478
-22.4895037;-44.5543478
-22.4894463;-44.553854
-22.4893801;-44.5537518
-22.4893537;-44.5535324
-22.4892971;-44.553259
-22.4892021;-44.5530358
-22.4891108;-44.5528522
-22.4890178;-44.552762
-22.4889721;-44.5525786
-22.488871;-44.5521998
-22.4886263;-44.5516475
-22.4882894;-44.5515383
-22.4882124;-44.5514106
-22.4881266;-44.5507061
-22.4876891;-44.5505962
-22.4876191;-44.5501227
-22.4873442;-44.54967
-22.4870469;-44.5488579
-22.4865335;-44.5484651
-22.4862913;-44.5483338
-22.4862117;-44.5475215
-22.4857071;-44.5470891
-22.4854327;-44.5464558
-22.485025;-44.5461352
-22.484835;-44.5459576
-22.4847302;-44.545552
-22.4845013;-44.5453297
-22.4843867;-44.5452041
-22.484318;-44.5449787
-22.4842172;-44.5447107
-22.4841029;-44.5444409
-22.483987;-44.5439062
-22.4838056;-44.5431899
-22.4835854;-44.5422822
-22.4832566;-44.5410063
-22.4827963;-44.5402814
-22.4825693;-44.5401755
-22.4825322;-44.5385372
-22.4819587;-44.5382855
-22.4818706;-44.5380339
-22.4817825;-44.5374938
-22.4815929;-44.5369575
-22.4814042;-44.5362299
-22.4811481;-44.5355953
-22.4809469;-44.5354998
-22.4809166;-44.5354121
-22.4808862;-44.5348629
-22.4806959;-44.5344785
-22.4805681;-44.5339757
-22.4804006;-44.5334645
-22.4802225;-44.5330374
-22.4800785;-44.532948
-22.4800483;-44.5326756
-22.4799457;-44.5325693
-22.4799057;-44.5322571
-22.4797876;-44.5319271
-22.4796521;-44.5317344
-22.4795737;-44.5315249
-22.4794682;-44.5310985
-22.4792339;-44.5307739
-22.4790466;-44.5306089
-22.4789513;-44.5304438
-22.478856;-44.5302751
-22.4787586;-44.5300489
-22.4786251;-44.5297943
-22.4784595;-44.5295199
-22.4782708;-44.5290443
-22.4779407;-44.5284995
-22.4775613;-44.5273987
-22.4767601;-44.5265503
-22.4761618;-44.5263955
-22.4760526;-44.5263009
-22.4759859;-44.5250018
-22.4750719;-44.5249973
-22.4750687;-44.5248483
-22.4749613;-44.5238993
-22.4742776;-44.5231607
-22.4737436;-44.5225475
-22.4733003;-44.5219895
-22.4729047;-44.5214873
-22.4725621;-44.5211356
-22.4723155;-44.5209427
-22.4721979;-44.5206218
-22.4720197;-44.5203433
-22.4718737;-44.5202253
-22.4718151;-44.5200539
-22.4717299;-44.5199332
-22.4716699;-44.5195472
-22.4715005;-44.5188736
-22.4712058;-44.518534
-22.4710486;-44.518233
-22.4709163;-44.5169036
-22.4703135;-44.516723
-22.4702234;-44.5157115
-22.4697702;-44.5152306
-22.4695548;-44.5139507
-22.4690038;-44.5135624
-22.4688327;-44.513081
-22.4686168;-44.5124241
-22.4684159;-44.5120245
-22.4683015;-44.5117831
-22.4682391;-44.5116627
-22.4682148;-44.5115706
-22.4681998;-44.5111398
-22.4681018;-44.5109154
-22.4680592;-44.5106531
-22.4680176;-44.5103417
-22.467975;-44.5100932
-22.4679469;-44.5095509
-22.4678956;-44.5093098
-22.4678731;-44.5077606
-22.4677284;-44.5057013
-22.4675279;-44.5051646
-22.4674803;-44.5040174
-22.4673852;-44.503123
-22.4673047;-44.5022111
-22.4672231;-44.5013032
-22.4671413;-44.5005308
-22.4670581;-44.4999128
-22.4669924;-44.4998129
-22.466983;-44.4997131
-22.4669736;-44.4995881
-22.4669596;-44.4994631
-22.4669456;-44.4990551
-22.4668968;-44.4982431
-22.4668251;-44.4971766
-22.4667309;-44.4970985
-22.4667237;-44.496681
-22.466685;-44.4960724
-22.4666317;-44.495608
-22.4665852;-44.4953273
-22.4665624;-44.495195
-22.4665462;-44.494947
-22.4665145;-44.494658
-22.4664742;-44.494402
-22.466434;-44.4941909
-22.4663925;-44.4939956
-22.4663462;-44.4937608
-22.4662925;-44.4933002
-22.4661706;-44.4928067
-22.4660365;-44.4924817
-22.4659554;-44.4922013
-22.4658854;-44.4918491
-22.465789;-44.4907507
-22.4654849;-44.4905402
-22.4654281;-44.4903534
-22.4653776;-44.4891304
-22.4650474;-44.4884833
-22.4648793;-44.4860195
-22.4642302;-44.4822363
-22.463211;-44.4806893
-22.4627482;-44.4800035
-22.4625528;-44.4781785
-22.4620064;-44.4765091
-22.461503;-44.47631
-22.4614459;-44.4746946
-22.4609568;-44.4746125
-22.4609317;-44.4742903
-22.4608349;-44.4736735
-22.4606705;-44.4729883
-22.4605311;-44.4726332
-22.4604918;-44.4721689
-22.4604433;-44.4714393
-22.4604347;-44.4707346
-22.4604321;-44.4704593
-22.4604329;-44.4695479
-22.4604356;-44.4691833
-22.460436;-44.4687865
-22.4604443;-44.4683871
-22.460425;-44.4682702
-22.4604251;-44.4679527
-22.4604069;-44.4674268
-22.4603677;-44.4658519
-22.4602362;-44.465101
-22.4601769;-44.4645065
-22.4601325;-44.4640524
-22.4600958;-44.4637652
-22.4600726;-44.462671
-22.459989;-44.46218
-22.4599502;-44.4613761
-22.4598979;-44.4607886
-22.4598541;-44.4602385
-22.4598233;-44.4599776
-22.4598039;-44.4599185
-22.4597995;-44.4597209
-22.4597834;-44.4594473
-22.4597727;-44.4592497
-22.4597716;-44.4590083
-22.4597781;-44.4587736
-22.4597943;-44.4585581
-22.459811;-44.4579549
-22.4598986;-44.4576567
-22.4599467;-44.4568806
-22.4600454;-44.4566052
-22.4600755;-44.4557748
-22.4601951;-44.4545286
-22.4603799;-44.4543365
-22.4604084;-44.453597
-22.460518;-44.4511261
-22.4608677;-44.4504909
-22.4609654;-44.4503644
-22.4609859;-44.4502378
-22.4610064;-44.4500933
-22.461025;-44.4496802
-22.4610891;-44.4486409
-22.4612451;-44.4482992
-22.4612941;-44.4482196
-22.4613073;-44.4477823
-22.4613787;-44.4474258
-22.4614357;-44.4472559
-22.4614551;-44.4472098
-22.461459;-44.4469333
-22.4614783;-44.4466566
-22.4614905;-44.4466163
-22.4614911;-44.4463794
-22.4614953;-44.4461024
-22.4614929;-44.445915
-22.4614873;-44.4456809
-22.4614742;-44.4454475
-22.4614538;-44.4452149
-22.4614263;-44.4449831
-22.4613922;-44.4447799
-22.4613597;-44.4446839
-22.4613443;-44.4444233
-22.4612962;-44.4441645
-22.461241;-44.444126
-22.4612322;-44.4439659
-22.4611839;-44.443603
-22.4610789;-44.4431028
-22.4609047;-44.4429206
-22.4608413;-44.4426078
-22.4607324;-44.4417522
-22.4604272;-44.4411228
-22.4602032;-44.4410645
-22.4601855;-44.4410136
-22.4601661;-44.4405384
-22.459998;-44.4403776
-22.4599374;-44.4402677
-22.4598988;-44.4400865
-22.4598423;-44.439903
-22.459793;-44.439694
-22.4597445;-44.4394911
-22.4596968;-44.4393062
-22.4596548;-44.4391193
-22.4596196;-44.4389306
-22.4595917;-44.4387498
-22.4595718;-44.4384894
-22.4595576;-44.4370934
-22.4594178;-44.43548
-22.4592896;-44.4336018
-22.4591288;-44.4316865
-22.4589489;-44.4311894
-22.4589176;-44.4291725
-22.4587285;-44.4287176
-22.4586859;-44.42704
-22.4585547;-44.4242639
-22.4583082;-44.4240701
-22.458291;-44.422714
-22.4581706;-44.422074
-22.458117;-44.4211535
-22.4580421;-44.4201027
-22.4579518;-44.4185073
-22.4578065;-44.4183136
-22.4577889;-44.4179262
-22.4577536;-44.4152521
-22.4575355;-44.4145266
-22.4574733;-44.4126404
-22.4573046;-44.4118038
-22.4572292;-44.4104711
-22.4570997;-44.4094011
-22.4570035;-44.4088687
-22.4569651;-44.4072771
-22.4568302;-44.406017
-22.4567234;-44.4058232
-22.456707;-44.4038851
-22.4565427;-44.4037601
-22.4565351;-44.4037067
-22.4565318;-44.4035286
-22.4565209;-44.4014153
-22.4563371;-44.4004342
-22.4562545;-44.3999522
-22.4561969;-44.3997194
-22.4561777;-44.399138
-22.4561328;-44.3987603
-22.4561002;-44.3982278
-22.4560605;-44.3977095
-22.4560226;-44.3974177
-22.4560015;-44.3961149
-22.4558752;-44.3960397
-22.4558665;-44.3951024
-22.455781;-44.3947889
-22.4557519;-44.3926431
-22.455562;-44.3916887
-22.4554706;-44.390815
-22.4553893;-44.3905189
-22.4553595;-44.3897345
-22.4552973;-44.3894637
-22.4552744;-44.3888714
-22.4552227;-44.3884203
-22.4551816;-44.3880582
-22.4551488;-44.3876557
-22.4551226;-44.3872543
-22.4550967;-44.3871824
-22.4550912;-44.3871105
-22.4550857;-44.38683
-22.4550609;-44.3864066
-22.455025;-44.3862338
-22.4550105;-44.3860611
-22.454996;-44.3846889
-22.4548806;-44.3841202
-22.4548327;-44.3835274
-22.4547701;-44.3827949
-22.4546928;-44.38256
-22.454674;-44.3823661
-22.4546585;-44.3797131
-22.4544464;-44.3794578
-22.454424;-44.3786828
-22.454356;-44.3780388
-22.4542995;-44.3767456
-22.4541838;-44.3756558
-22.4540981;-44.3748423
-22.454015;-44.3743798
-22.4539726;-44.3742366
-22.4539607;-44.3732346
-22.4538581;-44.3728513
-22.4538349;-44.3727096
-22.4538338;-44.3722249
-22.4537847;-44.3720389
-22.4537659;-44.3708467
-22.4536529;-44.3705668
-22.4536253;-44.3702881
-22.453598;-44.3685814
-22.4534534;-44.3682722
-22.4534191;-44.3675324
-22.4533663;-44.3657725
-22.4532193;-44.3654248
-22.4531855;-44.3647118
-22.4531208;-44.3638089
-22.4530427;-44.3636217
-22.4530247;-44.3629914
-22.4529726;-44.3613703
-22.4528384;-44.3596167
-22.4526849;-44.3591496
-22.4526453;-44.3579928
-22.4525549;-44.3573907
-22.4525028;-44.3570652
-22.4524793;-44.3566571
-22.4524449;-44.3564354
-22.4524302;-44.3556791
-22.4523575;-44.3555142
-22.4523482;-44.3542076
-22.4522192;-44.351885
-22.452031;-44.3494059
-22.4518141;-44.3487926
-22.4517439;-44.3478656
-22.4516607;-44.3475687
-22.4516308;-44.3467044
-22.4515474;-44.3465108
-22.4515288;-44.3457698
-22.4514573;-44.3453593
-22.4514209;-44.343302
-22.4512346;-44.3415353
-22.4510891;-44.3410876
-22.4510485;-44.3395949
-22.4509121;-44.3375808
-22.4507436;-44.3352027
-22.4505379;-44.3351045
-22.4505301;-44.3348911
-22.450512;-44.3335353
-22.4503887;-44.3331315
-22.450352;-44.3322007
-22.4502625;-44.3310088
-22.450151;-44.330356
-22.4500961;-44.330293
-22.45009;-44.3296367
-22.4500129;-44.3293145
-22.4499898;-44.3284728
-22.4499258;-44.3272683
-22.4498341;-44.3266362
-22.4497875;-44.3262676
-22.4497575;-44.3257758
-22.4497195;-44.3255562
-22.4497047;-44.3248402
-22.4496213;-44.3246736
-22.4496131;-44.3245075
-22.4496031;-44.3228756
-22.4494698;-44.3221425
-22.4494148;-44.3213994
-22.4493809;-44.32112
-22.4493638;-44.3203209
-22.4493343;-44.3199274
-22.4493306;-44.3194907
-22.4493384;-44.3190639
-22.4493434;-44.3153067
-22.4495224;-44.3144327
-22.4495631;-44.314044
-22.4495812;-44.3135251
-22.4496053;-44.3125516
-22.4496999;-44.3116907
-22.4498401;-44.3113091
-22.449934;-44.3110121
-22.4500152;-44.3106559
-22.4501423;-44.3106152
-22.4501578;-44.3104353
-22.4502265;-44.3100756
-22.4503639;-44.3097396
-22.4505248;-44.3088145
-22.4509984;-44.3087192
-22.4510475;-44.3078229
-22.4515096;-44.3068853
-22.4520029;-44.306734
-22.4520826;-44.3065826
-22.4521622;-44.3053497
-22.4527987;-44.3044928
-22.4532286;-44.3036057
-22.4537352;-44.3029577
-22.4540645;-44.3028168
-22.454121;-44.3026608
-22.4541865;-44.3024867
-22.454242;-44.3023078
-22.4542959;-44.3021184
-22.4543366;-44.301947
-22.4543556;-44.3017138
-22.4543703;-44.3014867
-22.4543734;-44.3010565
-22.4543267;-44.3005869
-22.454237;-44.2997667
-22.4540339;-44.2988294
-22.4538064;-44.298518
-22.4537308;-44.2982635
-22.4536712;-44.2978849
-22.4535902;-44.2975751
-22.4535676;-44.2972933
-22.4535525;-44.2970353
-22.4535571;-44.296768
-22.4535764;-44.2965558
-22.4536066;-44.2960901
-22.4536898;-44.2957227
-22.4537904;-44.2953954
-22.4539146;-44.2952168
-22.4539952;-44.2949217
-22.4541527;-44.2946787
-22.454292;-44.2943915
-22.4544861;-44.294238
-22.4545994;-44.2939564
-22.4548312;-44.2935365
-22.4552764;-44.2932808
-22.4555476;-44.2919929
-22.4569134;-44.2918852
-22.4570473;-44.291695
-22.4572837;-44.2915133
-22.4575458;-44.2912902
-22.4579719;-44.2909972
-22.4587659;-44.2909603
-22.4588625;-44.2908128
-22.459366;-44.2906428
-22.4598568;-44.2906421
-22.4598588;-44.290472
-22.4604506;-44.2901804
-22.4610249;-44.2900648
-22.4611822;-44.289822
-22.4615127;-44.2897167
-22.4616315;-44.2896054
-22.4617434;-44.2893664
-22.4619494;-44.2890721
-22.4622086;-44.2884394
-22.4627182;-44.2879737
-22.4631091;-44.2879395
-22.4631378;-44.28777
-22.46328;-44.2870591
-22.4637878;-44.2867083
-22.4640093;-44.2865006
-22.4641301;-44.285499
-22.4647129;-44.2853625
-22.4647923;-44.2847265
-22.4651974;-44.2845077
-22.4653572;-44.2843103
-22.4654772;-44.2841091
-22.465637;-44.2839165
-22.4658065;-44.2832294
-22.4664818;-44.2830224
-22.4666843;-44.2812847
-22.4683839;-44.2810111
-22.4686343;-44.2809244
-22.4687255;-44.2805019
-22.469102;-44.2800947
-22.4695291;-44.2800599
-22.4695675;-44.2794589
-22.4701552;-44.2788613
-22.4707481;-44.2771781
-22.4723528;-44.276899
-22.4726127;-44.2766788
-22.4728013;-44.2766339
-22.4728315;-44.2765227
-22.4729063;-44.2763459
-22.4730171;-44.2762018
-22.4731008;-44.2761464
-22.4731278;-44.2760237
-22.4731877;-44.2759724
-22.4732082;-44.2758156
-22.4732708;-44.2756079
-22.4733335;-44.2755415
-22.4733535;-44.2752763
-22.4734256;-44.274668
-22.4735658;-44.2745942
-22.4735828;-44.2744798
-22.4736116;-44.274116
-22.4737031;-44.2725998
-22.4740645;-44.2716533
-22.4742877;-44.2712761
-22.4743767;-44.2697673
-22.4747326;-44.2693901
-22.4748216;-44.2690293
-22.4749067;-44.2678821
-22.4751802;-44.267298
-22.4753194;-44.2668897
-22.4754195;-44.2666217
-22.4754858;-44.2662864
-22.47557;-44.266032
-22.4756438;-44.265779
-22.4757429;-44.2654756
-22.4759002;-44.2651221
-22.4761339;-44.2648239
-22.4763388;-44.2645505
-22.476544;-44.2643994
-22.4766574;-44.2639461
-22.4769975;-44.2639277
-22.4770113;-44.2637945
-22.4771104;-44.263351
-22.4774405;-44.2630483
-22.4776874;-44.2629214
-22.477805;-44.2627673
-22.47798;-44.2626649
-22.4781266;-44.262568
-22.4782971;-44.2624722
-22.4785155;-44.2622815
-22.4790024;-44.2622152
-22.4791715;-44.262121
-22.479412;-44.2620216
-22.4796806;-44.2618956
-22.4800209;-44.2618843
-22.4800516;-44.2615958
-22.4807945;-44.2614401
-22.4810627;-44.2612821
-22.481318;-44.2612704
-22.4813334;-44.2611583
-22.4814804;-44.2610006
-22.4816871;-44.2608879
-22.481804;-44.2607865
-22.4819299;-44.2605599
-22.4821502;-44.2603999
-22.4822977;-44.260349
-22.4823446;-44.2600872
-22.4825105;-44.2596056
-22.4828157;-44.259445
-22.4829174;-44.258881
-22.4832748;-44.2572694
-22.4842484;-44.2570384
-22.4844401;-44.2569357
-22.4845253;-44.2568973
-22.4845638;-44.2564783
-22.4849835;-44.2560498
-22.4854123;-44.2559729
-22.4854888;-44.2554644
-22.4859934;-44.2549593
-22.4864844;-44.2549227
-22.4865125;-44.2548546
-22.4865608;-44.2544468
-22.4867888;-44.2542317
-22.4868924;-44.2539989
-22.4869755;-44.253793
-22.4870225;-44.2537808
-22.4870256;-44.2534692
-22.4870803;-44.2532324
-22.4871113;-44.2530212
-22.4871196;-44.2527487
-22.4871122;-44.2527261
-22.4871108;-44.252053
-22.4870482;-44.2508925
-22.4869411;-44.2497296
-22.4867991;-44.2493441
-22.486752;-44.2488523
-22.486733;-44.248681
-22.4867282;-44.2484686
-22.486733;-44.2482832
-22.4867532;-44.24799
-22.4868031;-44.2479882
-22.4868043;-44.2474915
-22.4869643;-44.2474787
-22.4869657;-44.2472994
-22.4870315;-44.2470702
-22.4871278;-44.2468978
-22.4872351;-44.2465875
-22.4874351;-44.2462112
-22.487788;-44.2459383
-22.4881355;-44.2457354
-22.488432;-44.2457026
-22.4884805;-44.2453429
-22.4890171;-44.2449751
-22.4895971;-44.2449045
-22.4897045;-44.2447793
-22.4898931;-44.244654
-22.4900817;-44.2445431
-22.4902486;-44.2440727
-22.4909237;-44.2439457
-22.4911161;-44.243662
-22.4915458;-44.2431635
-22.4922492;-44.242983
-22.4924675;-44.2428693
-22.4926014;-44.2425235
-22.4929786;-44.2425081
-22.4929958;-44.2420915
-22.4933948;-44.2417825
-22.4936729;-44.2417714
-22.4936829;-44.241319
-22.4940234;-44.2405734
-22.4945798;-44.240446
-22.4946749;-44.2396219
-22.4952841;-44.2393862
-22.4954571;-44.2387417
-22.4959307;-44.2381566
-22.4963606;-44.23718
-22.497079;-44.2366189
-22.4974074;-44.2363878
-22.4975176;-44.2362148
-22.4976001;-44.2360419
-22.4976826;-44.2359175
-22.4977419;-44.2353234
-22.4979561;-44.2347701
-22.4981157;-44.2340433
